X,Y,Z,Temperature_C,Pressure_Pa,V_Mag_ms,Power_W_Input
0.050,0.025,0.011,21.257,155123.781,5.577,52.000
0.050,0.007,0.012,18.757,124726.992,3.329,52.000
0.049,0.007,0.013,18.598,144325.469,5.691,52.000
0.058,0.001,0.019,20.962,42219.195,1.927,52.000
0.051,0.002,0.007,21.887,101398.836,2.663,52.000
0.043,0.001,0.016,24.367,120166.070,1.859,52.000
0.044,0.001,0.009,21.973,150218.281,2.235,52.000
0.097,0.012,0.012,20.666,92484.727,4.492,52.000
0.051,0.008,0.011,18.708,125490.789,4.976,52.000
0.046,0.001,0.012,21.439,124243.961,2.502,52.000
0.050,0.020,0.012,19.509,194791.312,7.260,52.000
0.050,0.008,0.014,20.183,192449.000,6.728,52.000
0.050,0.004,0.012,19.031,169887.750,3.175,52.000
0.052,0.000,0.001,19.061,2851.109,0.818,52.000
0.003,0.012,0.011,21.354,130015.633,2.844,52.000
0.052,0.009,0.013,23.162,176690.750,7.983,52.000
0.052,0.000,0.019,20.374,-23228.320,1.946,52.000
0.053,0.000,0.006,23.378,5599.422,0.068,52.000
0.053,0.001,0.021,20.342,59436.836,1.882,52.000
0.049,0.007,0.010,20.041,129787.242,4.170,52.000
0.045,0.001,0.021,20.841,20945.227,1.134,52.000
0.053,0.002,0.018,19.699,111144.398,2.569,52.000
0.100,0.013,0.011,22.376,-80204.820,7.120,52.000
0.048,0.010,0.014,22.410,140868.500,6.754,52.000
0.051,0.009,0.012,19.126,156047.969,7.047,52.000
0.050,0.023,0.011,20.668,160250.219,6.074,52.000
0.047,0.001,0.013,18.818,153975.000,0.794,52.000
0.054,0.002,0.012,21.151,161765.688,2.988,52.000
0.051,0.001,0.001,20.502,18100.219,-0.249,52.000
0.051,0.009,0.014,22.961,159514.656,7.007,52.000
0.050,0.019,0.013,20.377,140428.562,6.848,52.000
0.097,0.010,0.012,19.489,93327.961,5.574,52.000
0.046,0.001,0.011,20.759,175184.875,3.171,52.000
0.043,0.000,0.004,19.523,88427.523,-0.878,52.000
0.049,0.002,0.014,20.104,164065.188,1.271,52.000
0.051,0.013,0.011,17.782,167302.906,7.073,52.000
0.055,0.002,0.010,23.221,108022.102,1.217,52.000
0.051,0.024,0.014,19.701,104209.164,5.956,52.000
0.048,0.003,0.011,21.393,165522.594,3.207,52.000
0.049,0.018,0.010,18.790,190163.688,8.046,52.000
0.049,0.015,0.014,20.500,137330.625,6.968,52.000
0.042,0.001,0.014,18.808,106880.461,0.762,52.000
0.048,0.001,0.020,20.606,46574.773,1.382,52.000
0.049,0.026,0.013,21.559,126184.477,6.319,52.000
0.048,0.006,0.010,21.534,145913.719,3.108,52.000
0.049,0.011,0.012,19.562,165155.219,7.019,52.000
0.052,0.009,0.014,22.619,172104.000,7.419,52.000
0.048,0.004,0.011,21.235,157618.594,2.970,52.000
0.049,0.000,0.004,22.680,-7665.344,-0.687,52.000
0.048,0.001,0.018,21.422,118178.180,2.658,52.000
0.054,0.001,0.005,24.091,-923.516,0.391,52.000
0.050,0.024,0.013,19.339,151252.844,6.855,52.000
0.051,0.007,0.012,19.440,125845.055,3.718,52.000
0.046,0.001,0.010,24.926,35511.211,1.999,52.000
0.052,0.022,0.013,18.233,129407.227,6.626,52.000
0.051,0.026,0.011,20.703,142976.781,5.978,52.000
0.057,0.001,0.012,18.288,118096.133,1.576,52.000
0.052,0.001,0.007,25.675,8974.102,0.873,52.000
0.040,0.001,0.010,20.887,71530.883,-1.113,52.000
0.051,0.006,0.015,20.525,188684.844,5.799,52.000
0.047,0.001,0.003,20.012,54090.367,0.229,52.000
0.041,0.001,0.018,20.697,114198.336,1.841,52.000
0.052,0.001,0.021,18.634,77183.227,2.576,52.000
0.051,0.014,0.014,20.954,123847.664,6.512,52.000
0.001,0.012,0.013,23.455,97829.398,4.926,52.000
0.043,0.001,0.004,18.784,137511.906,2.280,52.000
0.051,0.017,0.014,20.503,132024.281,6.751,52.000
0.051,0.025,0.011,20.811,150126.562,5.522,52.000
0.045,0.001,0.004,19.673,121076.789,1.785,52.000
0.051,0.000,0.016,22.555,16872.797,0.261,52.000
0.050,0.014,0.012,20.116,166296.875,8.051,52.000
0.049,0.003,0.014,18.239,170116.312,0.829,52.000
0.051,0.025,0.012,19.069,149148.594,6.870,52.000
0.043,0.001,0.012,18.422,167470.719,2.253,52.000
0.002,0.011,0.012,22.078,114852.414,3.232,52.000
0.051,0.001,0.013,24.494,93844.086,1.239,52.000
0.048,0.022,0.011,21.311,162310.531,6.426,52.000
0.050,0.020,0.011,19.304,177669.469,6.699,52.000
0.045,0.000,0.004,20.363,79965.898,0.029,52.000
0.052,0.016,0.011,18.915,182997.688,6.852,52.000
0.051,0.007,0.011,19.579,122619.086,3.551,52.000
0.041,0.001,0.017,21.863,97836.008,1.095,52.000
0.048,0.016,0.011,18.881,201719.969,7.784,52.000
0.051,0.001,0.017,27.649,896.867,-0.835,52.000
0.099,0.013,0.012,21.089,80142.445,5.328,52.000
0.058,0.001,0.018,20.522,55789.414,2.008,52.000
0.057,0.001,0.012,23.237,45655.164,1.148,52.000
0.049,0.010,0.012,19.666,151431.281,6.767,52.000
0.056,0.001,0.007,25.778,39119.523,-0.223,52.000
0.059,0.000,0.015,23.384,65361.555,0.913,52.000
0.056,0.001,0.016,21.740,132028.844,1.777,52.000
0.050,0.008,0.010,17.845,142619.094,4.202,52.000
0.052,0.023,0.013,17.976,132566.562,6.842,52.000
0.048,0.010,0.013,20.224,146872.188,6.949,52.000
0.001,0.012,0.012,23.143,108392.039,4.170,52.000
0.057,0.000,0.011,25.339,9723.086,0.571,52.000
0.049,0.023,0.012,19.913,173685.594,7.171,52.000
0.041,0.001,0.013,19.851,62689.742,-0.336,52.000
0.051,0.026,0.010,21.751,149780.625,5.073,52.000
0.051,0.003,0.012,20.440,166646.156,2.770,52.000
0.044,0.001,0.005,19.875,129447.133,2.104,52.000
0.046,0.001,0.004,19.512,117684.008,2.136,52.000
0.052,0.019,0.013,17.955,162393.562,7.941,52.000
0.100,0.013,0.011,24.064,-20937.719,12.809,52.000
0.055,0.001,0.022,16.608,36848.477,2.897,52.000
0.048,0.002,0.010,21.787,169749.969,2.956,52.000
0.054,0.000,0.005,24.409,27890.648,1.455,52.000
0.049,0.001,0.007,21.573,107501.305,2.799,52.000
0.052,0.003,0.013,17.916,194580.781,3.083,52.000
0.057,0.001,0.006,20.829,121524.164,1.764,52.000
0.045,0.001,0.017,24.088,121047.070,2.355,52.000
0.054,0.001,0.006,22.153,111569.617,2.777,52.000
0.057,0.000,0.010,26.395,12636.375,-0.378,52.000
0.048,0.019,0.012,20.096,184851.344,7.332,52.000
0.048,0.016,0.011,18.401,198463.750,7.631,52.000
0.052,0.026,0.013,21.142,92204.039,5.938,52.000
0.043,0.002,0.008,21.269,156940.812,3.233,52.000
0.055,0.000,0.014,28.799,9139.453,-0.202,52.000
0.048,0.000,0.014,29.753,-37609.836,3.387,52.000
0.052,0.020,0.012,17.625,166211.750,7.570,52.000
0.049,0.015,0.013,20.011,171346.688,8.126,52.000
0.046,0.002,0.009,21.055,152955.125,3.341,52.000
0.050,0.021,0.010,19.417,157941.375,6.533,52.000
0.045,0.002,0.009,20.127,173181.781,3.468,52.000
0.051,0.011,0.013,22.747,164073.375,7.712,52.000
0.049,0.019,0.013,20.460,149417.719,6.836,52.000
0.051,0.010,0.012,19.886,179468.219,7.917,52.000
0.051,0.015,0.011,19.217,184950.750,7.202,52.000
0.052,0.008,0.013,22.078,160230.031,6.978,52.000
0.048,0.014,0.012,19.108,168531.625,7.936,52.000
0.051,0.027,0.011,21.421,129351.414,5.932,52.000
0.045,0.001,0.009,23.394,106938.617,2.208,52.000
0.057,0.001,0.012,20.397,103856.852,1.713,52.000
0.053,0.000,0.011,33.783,-3928.266,2.418,52.000
0.050,0.005,0.014,19.752,179828.969,2.999,52.000
0.050,0.002,0.007,21.855,104050.570,2.887,52.000
0.053,0.000,0.014,29.612,-26359.422,0.987,52.000
0.052,0.001,0.004,21.099,100055.820,1.862,52.000
0.050,0.026,0.010,22.182,151431.250,5.267,52.000
0.058,0.001,0.018,20.144,127590.914,2.263,52.000
0.051,0.001,0.011,25.872,73605.711,2.529,52.000
0.051,0.010,0.013,21.789,175893.781,8.102,52.000
0.057,0.001,0.005,20.731,123450.961,2.035,52.000
0.049,0.002,0.019,21.065,114291.258,2.583,52.000
0.054,0.000,0.015,26.809,-16610.438,0.736,52.000
0.051,0.012,0.013,22.610,161763.219,7.758,52.000
0.044,0.001,0.014,18.656,156738.156,1.353,52.000
0.051,0.007,0.010,19.212,155555.031,2.575,52.000
0.050,0.001,0.010,26.672,32298.805,2.152,52.000
0.049,0.013,0.012,19.478,160925.781,7.853,52.000
0.051,0.016,0.011,19.220,187917.938,7.189,52.000
0.052,0.009,0.010,15.219,177914.125,5.319,52.000
0.052,0.002,0.007,22.525,102456.898,2.777,52.000
0.048,0.001,0.003,19.944,47828.680,0.206,52.000
0.044,0.001,0.004,20.108,71738.273,1.042,52.000
0.052,0.015,0.012,19.502,168247.844,8.132,52.000
0.050,0.009,0.011,17.287,130408.758,5.760,52.000
0.051,0.001,0.004,22.410,25822.398,1.084,52.000
0.053,0.002,0.012,21.087,168769.031,3.218,52.000
0.049,0.001,0.015,25.951,109180.758,2.018,52.000
0.043,0.001,0.007,22.962,70959.461,1.437,52.000
0.049,0.004,0.012,19.131,168358.188,3.159,52.000
0.051,0.007,0.011,19.945,126424.945,3.315,52.000
0.052,0.001,0.016,24.727,115181.164,1.679,52.000
0.051,0.019,0.012,19.116,185934.125,7.765,52.000
0.055,0.000,0.016,22.318,8353.359,-0.478,52.000
0.054,0.000,0.007,24.579,-976.656,-0.232,52.000
0.050,0.020,0.013,19.583,136589.094,6.761,52.000
0.050,0.016,0.013,20.162,167292.844,7.823,52.000
0.051,0.000,0.005,23.263,48089.289,1.942,52.000
0.048,0.026,0.011,22.577,166576.031,6.278,52.000
0.048,0.001,0.022,19.588,61552.320,2.320,52.000
0.051,0.012,0.010,16.690,165270.125,7.057,52.000
0.057,0.001,0.006,21.803,113441.039,1.750,52.000
0.053,0.001,0.011,29.625,-1643.688,0.211,52.000
0.051,0.003,0.011,22.090,166460.094,3.106,52.000
0.050,0.006,0.013,18.313,151369.438,4.100,52.000
0.043,0.001,0.016,23.623,112715.633,1.449,52.000
0.048,0.027,0.014,9.615,180175.625,4.362,52.000
0.042,0.001,0.018,24.383,90053.852,0.969,52.000
0.055,0.001,0.003,19.415,119659.633,2.823,52.000
0.049,0.010,0.011,17.843,137282.906,6.814,52.000
0.048,0.018,0.012,20.465,193337.000,7.351,52.000
0.044,0.001,0.020,23.243,48864.883,0.717,52.000
0.044,0.002,0.009,19.934,165132.688,2.996,52.000
0.049,0.010,0.011,18.391,151863.906,7.117,52.000
0.049,0.001,0.010,22.565,143169.875,2.846,52.000
0.050,0.010,0.012,19.774,153875.562,7.034,52.000
0.050,0.014,0.010,18.783,170422.531,6.497,52.000
0.050,0.001,0.020,20.776,-2457.500,0.541,52.000
0.042,0.000,0.012,23.311,1632.680,0.114,52.000
0.049,0.001,0.004,20.648,95132.898,1.484,52.000
0.056,0.001,0.020,19.388,96680.445,2.715,52.000
0.051,0.001,0.010,28.143,19287.500,2.076,52.000
0.049,0.010,0.012,20.198,140154.750,6.379,52.000
0.040,0.001,0.014,16.870,76295.133,0.013,52.000
0.049,0.006,0.012,17.814,137828.312,3.412,52.000
0.050,0.022,0.014,20.459,119510.148,6.018,52.000
0.044,0.001,0.017,23.793,125384.648,2.295,52.000
0.051,0.012,0.014,23.030,153694.594,7.390,52.000
0.098,0.012,0.012,20.197,80933.883,6.034,52.000
0.048,0.008,0.011,19.389,106945.836,5.026,52.000
0.047,0.001,0.011,21.402,161694.312,2.976,52.000
0.050,0.022,0.011,19.979,165587.938,6.390,52.000
0.057,0.001,0.018,21.089,99616.992,2.400,52.000
0.052,0.010,0.011,17.991,178658.906,7.496,52.000
0.046,0.001,0.018,25.395,40569.617,0.207,52.000
0.053,0.000,0.011,34.499,-5388.344,2.953,52.000
0.048,0.007,0.014,17.567,139559.812,4.320,52.000
0.051,0.013,0.012,19.980,161863.906,7.701,52.000
0.049,0.025,0.010,22.225,159332.906,5.884,52.000
0.045,0.002,0.013,16.928,161117.625,2.207,52.000
0.057,0.000,0.004,21.436,101042.008,2.030,52.000
0.048,0.007,0.011,19.514,139306.562,4.296,52.000
0.044,0.000,0.017,23.800,-34030.414,-2.189,52.000
0.039,0.000,0.010,20.413,35111.102,-2.655,52.000
0.050,0.023,0.013,19.247,151214.812,6.751,52.000
0.042,0.001,0.012,17.821,152987.906,1.514,52.000
0.098,0.010,0.012,19.622,89941.695,5.782,52.000
0.048,0.012,0.010,16.445,139195.000,7.607,52.000
0.051,0.001,0.014,28.657,41733.727,-0.403,52.000
0.055,0.001,0.006,21.646,116739.258,2.894,52.000
0.046,0.001,0.006,22.615,45907.227,1.710,52.000
0.001,0.012,0.012,23.421,114179.398,4.130,52.000
0.058,0.000,0.011,22.571,49652.070,1.012,52.000
0.050,0.001,0.005,21.475,94376.805,1.715,52.000
0.043,0.001,0.013,17.133,136964.875,2.091,52.000
0.051,0.007,0.013,20.617,190754.219,6.701,52.000
0.050,0.001,0.015,23.448,146195.938,2.990,52.000
0.057,0.001,0.016,22.533,103464.461,1.601,52.000
0.097,0.013,0.012,21.368,80636.461,4.416,52.000
0.050,0.019,0.012,19.576,192593.656,7.501,52.000
0.054,0.000,0.011,33.067,13635.500,3.310,52.000
0.045,0.001,0.005,21.045,95035.164,1.560,52.000
0.054,0.001,0.019,19.265,96905.133,2.717,52.000
0.051,0.016,0.011,19.283,188796.344,7.279,52.000
0.050,0.000,0.012,28.084,9968.281,-0.012,52.000
0.058,0.001,0.016,22.222,123108.461,1.251,52.000
0.056,0.001,0.020,18.321,107984.977,3.142,52.000
0.049,0.022,0.012,20.195,177857.844,6.713,52.000
0.048,0.023,0.013,20.259,155297.094,6.794,52.000
0.053,0.000,0.013,27.731,53559.852,-0.356,52.000
0.098,0.012,0.013,21.392,95732.852,3.232,52.000
0.052,0.017,0.012,19.167,181305.594,7.869,52.000
0.052,0.014,0.012,19.160,163611.406,7.909,52.000
0.052,0.009,0.013,23.016,177837.406,8.155,52.000
0.050,0.002,0.015,22.944,144457.375,3.211,52.000
0.045,0.000,0.022,20.797,-33825.273,1.995,52.000
0.055,0.001,0.016,23.212,109885.742,1.130,52.000
0.055,0.000,0.005,24.958,-23200.281,0.169,52.000
0.049,0.007,0.010,20.297,136262.156,3.835,52.000
0.051,0.018,0.014,20.264,125803.570,6.152,52.000
0.043,0.001,0.006,20.866,142969.344,2.685,52.000
0.051,0.026,0.011,20.571,149080.344,6.060,52.000
0.050,0.015,0.011,19.301,187004.406,7.469,52.000
0.050,0.024,0.013,19.557,144630.125,6.635,52.000
0.049,0.001,0.020,19.811,89710.883,2.339,52.000
0.049,0.002,0.014,18.748,175109.219,0.930,52.000
0.049,0.005,0.009,21.358,159657.625,2.968,52.000
0.049,0.000,0.014,30.814,-51112.090,-2.251,52.000
0.045,0.001,0.006,21.979,96704.602,1.840,52.000
0.053,0.002,0.017,21.182,129314.023,2.611,52.000
0.053,0.001,0.020,19.249,91061.648,2.700,52.000
0.058,0.001,0.019,19.448,58039.945,2.273,52.000
0.053,0.000,0.017,24.782,-37095.641,-0.118,52.000
0.049,0.013,0.011,17.891,166425.281,7.380,52.000
0.001,0.013,0.013,23.860,122048.492,4.554,52.000
0.049,0.011,0.012,20.171,174778.156,8.021,52.000
0.047,0.001,0.010,21.332,171190.750,3.052,52.000
0.049,0.001,0.018,21.305,116570.539,2.597,52.000
0.045,0.002,0.012,19.305,173021.438,2.800,52.000
0.049,0.025,0.010,22.295,161127.438,5.810,52.000
0.048,0.000,0.021,19.460,-114485.484,-0.703,52.000
0.052,0.000,0.021,22.401,-67945.234,2.453,52.000
0.051,0.006,0.011,19.472,135071.594,2.950,52.000
0.052,0.009,0.013,22.891,176777.562,7.892,52.000
0.050,0.000,0.012,27.511,60768.164,-0.220,52.000
0.041,0.001,0.011,21.852,18158.117,-1.269,52.000
0.048,0.007,0.013,17.035,125455.133,4.856,52.000
0.051,0.012,0.011,18.715,182083.000,7.885,52.000
0.048,0.000,0.011,29.005,-42649.012,-0.838,52.000
0.053,0.002,0.013,20.741,177311.156,3.458,52.000
0.061,0.001,0.010,19.885,78765.836,0.066,52.000
0.057,0.001,0.004,19.592,121507.305,2.773,52.000
0.043,0.001,0.004,20.110,101521.648,1.540,52.000
0.049,0.005,0.011,21.324,153427.562,2.685,52.000
0.051,0.014,0.010,19.071,172483.594,6.283,52.000
0.043,0.000,0.008,22.601,34881.320,-0.142,52.000
0.052,0.024,0.013,18.427,125430.523,6.802,52.000
0.046,0.000,0.007,24.434,-29464.508,1.006,52.000
0.050,0.005,0.015,20.378,186103.656,4.442,52.000
0.049,0.023,0.011,20.676,166246.250,6.476,52.000
0.046,0.000,0.021,20.461,-19291.164,1.759,52.000
0.052,0.003,0.011,21.800,161024.125,2.744,52.000
0.001,0.013,0.012,23.002,115351.758,4.153,52.000
0.044,0.000,0.008,22.738,-51717.699,-0.377,52.000
0.051,0.026,0.010,21.806,147419.469,5.117,52.000
0.047,0.000,0.022,21.191,-8025.273,1.739,52.000
0.097,0.013,0.013,21.494,87993.508,3.148,52.000
0.050,0.026,0.013,20.251,147168.344,6.798,52.000
0.049,0.002,0.010,22.111,165087.031,3.130,52.000
0.050,0.027,0.011,22.376,139075.844,5.512,52.000
0.052,0.003,0.011,22.302,161752.312,3.147,52.000
0.051,0.022,0.013,18.079,146948.812,6.818,52.000
0.047,0.001,0.013,17.965,165162.312,0.816,52.000
0.045,0.001,0.018,23.142,127685.617,2.501,52.000
0.044,0.001,0.017,24.693,107961.680,1.569,52.000
0.053,0.001,0.013,20.824,146059.625,2.350,52.000
0.049,0.011,0.011,16.744,145075.875,7.350,52.000
0.001,0.011,0.013,22.490,56201.711,4.843,52.000
0.051,0.018,0.014,20.192,121582.617,6.463,52.000
0.053,0.002,0.011,22.184,148940.438,2.732,52.000
0.052,0.004,0.013,18.042,191099.344,3.047,52.000
0.049,0.006,0.012,16.641,140632.125,3.684,52.000
0.048,0.001,0.007,21.528,115921.477,2.844,52.000
0.051,0.000,0.004,24.467,-42151.059,-0.458,52.000
0.050,0.018,0.010,18.333,188817.438,7.715,52.000
0.058,0.000,0.015,20.675,6718.406,-0.837,52.000
0.051,0.008,0.012,19.543,121510.883,4.481,52.000
0.055,0.001,0.018,22.931,15429.305,0.927,52.000
0.050,0.015,0.014,20.497,119749.086,6.497,52.000
0.051,0.005,0.010,21.777,146110.094,2.377,52.000
0.048,0.007,0.012,18.699,120686.523,4.205,52.000
0.058,0.001,0.012,21.647,58575.680,1.357,52.000
0.052,0.005,0.011,21.699,150297.000,2.727,52.000
0.046,0.001,0.021,21.179,35451.211,1.381,52.000
0.002,0.011,0.012,22.624,97162.992,4.191,52.000
0.054,0.000,0.014,30.514,-81883.141,-1.199,52.000
0.049,0.012,0.012,19.288,180752.625,8.041,52.000
0.059,0.001,0.007,20.406,119048.477,1.380,52.000
0.048,0.000,0.014,29.188,-5890.938,1.098,52.000
0.054,0.000,0.010,29.773,-25423.820,0.230,52.000
0.049,0.015,0.013,19.960,179982.781,8.133,52.000
0.051,0.010,0.011,18.215,174101.438,7.669,52.000
0.050,0.014,0.012,20.217,168160.094,8.196,52.000
0.043,0.001,0.005,19.640,134855.688,2.614,52.000
0.051,0.007,0.014,20.049,191667.438,6.506,52.000
0.052,0.001,0.013,26.830,74747.836,1.348,52.000
0.049,0.002,0.011,22.247,165794.969,3.128,52.000
0.051,0.003,0.010,22.394,161519.875,2.628,52.000
0.050,0.016,0.014,20.202,119969.430,6.331,52.000
0.048,0.023,0.012,20.982,176083.500,6.709,52.000
0.050,0.003,0.011,22.767,162090.125,2.866,52.000
0.059,0.001,0.013,20.331,86535.477,0.404,52.000
0.051,0.023,0.010,19.835,150539.406,5.543,52.000
0.050,0.002,0.007,21.841,104558.727,2.826,52.000
0.048,0.013,0.013,19.568,146586.875,7.765,52.000
0.049,0.021,0.013,19.648,165215.812,6.957,52.000
0.098,0.011,0.013,20.636,104356.570,2.942,52.000
0.050,0.000,0.005,24.630,-5273.062,0.779,52.000
0.049,0.021,0.012,19.729,186730.969,6.837,52.000
0.098,0.014,0.012,21.712,68559.742,4.682,52.000
0.050,0.011,0.013,22.291,167274.906,8.002,52.000
0.043,0.001,0.015,22.856,123999.055,1.205,52.000
0.058,0.000,0.009,23.022,59722.805,-1.475,52.000
0.048,0.015,0.013,19.571,170872.906,8.107,52.000
0.048,0.003,0.012,17.462,165628.438,2.776,52.000
0.053,0.000,0.016,24.993,-13826.578,0.134,52.000
0.053,0.001,0.007,24.663,83988.414,2.020,52.000
0.048,0.025,0.011,22.428,169009.594,6.386,52.000
0.049,0.013,0.011,16.786,154828.375,7.253,52.000
0.048,0.015,0.013,19.738,172045.312,8.085,52.000
0.050,0.003,0.010,22.085,161225.312,2.835,52.000
0.043,0.000,0.011,23.448,53945.117,-1.116,52.000
0.051,0.024,0.010,20.775,151112.875,5.479,52.000
0.049,0.018,0.011,19.849,203387.281,7.341,52.000
0.056,0.001,0.014,21.227,153169.438,2.002,52.000
0.056,0.001,0.019,22.763,60101.336,1.404,52.000
0.051,0.006,0.012,19.076,135974.781,2.983,52.000
0.050,0.000,0.003,22.560,-7167.430,-0.480,52.000
0.046,0.000,0.020,19.079,-13469.766,0.646,52.000
0.055,0.001,0.006,22.269,113121.414,2.690,52.000
0.051,0.018,0.014,20.327,126306.398,6.494,52.000
0.051,0.008,0.009,17.394,161046.031,3.587,52.000
0.050,0.017,0.013,19.971,185307.906,8.069,52.000
0.056,0.001,0.007,22.709,108075.148,2.278,52.000
0.000,0.013,0.012,19.880,23952.188,10.388,52.000
0.048,0.002,0.012,20.921,168844.750,2.953,52.000
0.051,0.013,0.011,19.029,169929.656,7.302,52.000
0.051,0.018,0.013,19.449,157011.969,7.744,52.000
0.049,0.027,0.014,22.903,51885.148,5.067,52.000
0.052,0.001,0.014,22.349,173557.250,3.638,52.000
0.050,0.004,0.014,19.195,167275.750,1.559,52.000
0.048,0.002,0.014,18.769,171718.562,0.935,52.000
0.097,0.012,0.012,20.502,87374.695,5.216,52.000
0.050,0.015,0.014,20.415,120315.336,6.480,52.000
0.051,0.009,0.012,20.824,153621.906,6.858,52.000
0.048,0.005,0.012,18.441,159593.344,3.144,52.000
0.052,0.014,0.013,20.848,152800.000,7.659,52.000
0.052,0.002,0.009,22.789,139808.844,2.257,52.000
0.046,0.000,0.003,20.709,39973.523,0.121,52.000
0.061,0.001,0.010,15.607,145327.906,0.684,52.000
0.049,0.019,0.013,19.958,176701.844,7.230,52.000
0.043,0.001,0.006,22.075,65274.711,1.393,52.000
0.044,0.000,0.003,19.537,108313.352,-0.820,52.000
0.052,0.024,0.012,18.482,147738.688,7.017,52.000
0.049,0.002,0.018,21.565,124656.867,3.160,52.000
0.052,0.000,0.023,18.130,-52860.770,1.587,52.000
0.050,0.013,0.014,21.941,146248.531,7.184,52.000
0.052,0.014,0.013,20.150,161461.719,8.000,52.000
0.049,0.001,0.018,25.436,25478.688,-0.202,52.000
0.051,0.001,0.022,19.473,61307.195,2.171,52.000
0.047,0.000,0.007,22.595,-26711.844,1.238,52.000
0.049,0.016,0.013,20.346,169436.094,7.742,52.000
0.051,0.016,0.013,19.310,178387.906,8.201,52.000
0.048,0.012,0.013,20.179,149871.188,7.637,52.000
0.054,0.000,0.019,21.528,-1164.148,1.834,52.000
0.049,0.010,0.014,23.040,144806.906,6.744,52.000
0.052,0.027,0.014,13.430,182105.625,6.325,52.000
0.051,0.003,0.014,19.936,175460.500,2.461,52.000
0.061,0.001,0.010,17.802,129628.445,-0.438,52.000
0.050,0.020,0.011,19.652,172987.531,6.502,52.000
0.048,0.024,0.010,22.290,159040.938,6.155,52.000
0.051,0.014,0.011,19.060,170330.438,7.131,52.000
0.047,0.001,0.003,18.840,115040.023,0.989,52.000
0.049,0.003,0.014,19.038,167069.344,0.685,52.000
0.050,0.009,0.014,22.980,153639.031,6.782,52.000
0.042,0.001,0.010,20.710,137097.312,1.209,52.000
0.049,0.006,0.013,17.704,129893.789,4.622,52.000
0.044,0.002,0.009,20.591,164717.531,3.253,52.000
0.049,0.003,0.010,22.037,162149.219,2.860,52.000
0.049,0.003,0.010,22.122,164292.781,3.135,52.000
0.001,0.012,0.012,23.364,96737.930,4.760,52.000
0.001,0.013,0.013,23.869,91120.180,5.641,52.000
0.050,0.001,0.007,23.523,91769.617,2.655,52.000
0.050,0.018,0.010,18.327,190452.312,7.860,52.000
0.050,0.007,0.011,20.432,118779.508,3.315,52.000
0.054,0.001,0.012,25.785,60060.945,-0.139,52.000
0.046,0.000,0.017,25.381,37742.773,-1.496,52.000
0.045,0.001,0.004,20.491,76448.086,1.055,52.000
0.048,0.002,0.013,16.509,169662.125,0.630,52.000
0.052,0.000,0.017,22.440,-2291.242,-0.646,52.000
0.051,0.001,0.019,20.161,94312.352,2.188,52.000
0.048,0.021,0.012,20.060,188236.938,6.959,52.000
0.053,0.000,0.019,21.929,-16848.625,1.359,52.000
0.044,0.001,0.013,17.226,146245.406,2.100,52.000
0.049,0.026,0.012,20.644,156863.750,7.019,52.000
0.047,0.000,0.013,29.403,-19850.367,0.135,52.000
0.055,0.002,0.017,20.840,129939.430,2.360,52.000
0.059,0.001,0.011,17.940,111666.586,0.716,52.000
0.048,0.008,0.013,18.016,131421.156,5.954,52.000
0.049,0.006,0.012,18.815,144676.094,2.936,52.000
0.042,0.001,0.013,23.747,-25593.516,-0.905,52.000
0.055,0.001,0.004,19.955,119015.758,2.525,52.000
0.048,0.002,0.012,20.411,173400.969,3.316,52.000
